property_id,location,area_sqft,bedrooms,bathrooms,age_years,price_lakhs,parking_spaces,amenities_count,price_per_sqft,rooms_ratio,amenities_density,age_category,price_category,size_category
2182,Mumbai,3316.285377420691,1,1,41.928883318571245,182.56252394599863,2,9,5505.030573936625,0.5,2.713879831113912,Old,Mid-Range,Spacious
2183,Hyderabad,745.2917483617381,3,4,37.08916654448517,359.0987289519587,0,3,48182.303070081085,0.6,4.0252693077502135,Old,Luxury,Compact
2184,Bangalore,4263.978818192555,4,2,46.54185157799552,416.7122916709143,0,0,9772.850885022763,1.3333333333333333,0.0,Old,Luxury,Spacious
2185,Hyderabad,2803.723838068675,1,2,8.275986780245482,186.21164790915608,2,2,6641.583075365463,0.3333333333333333,0.7133370173068421,Medium,Mid-Range,Large
2186,Mumbai,2871.5343106169016,1,1,7.212565705829577,61.05697246374176,1,6,2126.2839255653776,0.5,2.0894752947287607,Medium,Budget,Large
2187,Hyderabad,3027.175284704874,5,2,27.07146971524984,162.23852052409111,3,2,5359.402917426637,1.6666666666666667,0.6606819268461966,Old,Mid-Range,Spacious
2188,Hyderabad,1268.6616783779482,1,2,30.72168274175476,85.93695419595333,2,0,6773.827542881907,0.3333333333333333,0.0,Old,Budget,Standard
2189,Mumbai,1389.6063640151938,2,4,24.00867209297948,244.3321890690468,3,6,17582.834635490723,0.4,4.317769517594407,Old,Premium,Standard
2190,Chennai,1934.677952928521,2,2,29.94833181619377,94.84887263171755,1,7,4902.566470463203,0.6666666666666666,3.618173241393537,Old,Budget,Standard
2191,Hyderabad,3170.733871198332,3,4,9.018988443753567,242.16548367582908,3,4,7637.521580589361,0.6,1.2615376005959968,Medium,Premium,Spacious
2192,Hyderabad,1445.529991730965,1,2,23.98068770820417,126.08138831583092,2,5,8722.156512633366,0.3333333333333333,3.4589389556786,Old,Mid-Range,Standard
2193,Chennai,1023.4927720996756,5,2,32.90462804698339,374.5909306219534,0,2,36599.27464397109,1.6666666666666667,1.9540929399013136,Old,Luxury,Standard
2194,Hyderabad,4865.525988882945,5,4,21.635322462435187,33.23275560120591,1,4,683.0249324972915,1.0,0.8221104992840338,Old,Budget,Spacious
2195,Hyderabad,598.9181666433032,4,4,33.972366790829895,286.27822583932425,0,2,47799.22229505898,0.8,3.3393543749210353,Old,Premium,Compact
2196,Hyderabad,4112.138324012098,3,3,22.55956402769198,101.3543719616272,0,1,2464.7607637560836,0.75,0.24318248103685583,Old,Mid-Range,Spacious
2197,Delhi,4046.158173087599,5,2,16.679979042113864,20.476094945420996,0,6,506.06264188124436,1.6666666666666667,1.4828881480482103,Old,Budget,Spacious
2198,Chennai,1837.463512302932,4,4,15.180252354354618,437.2160422711074,2,9,23794.542821867264,0.8,4.898056445605339,Old,Luxury,Standard
2199,Hyderabad,1110.3197720329104,5,2,20.5451029494294,342.33333815075247,1,6,30831.959114261866,1.6666666666666667,5.4038486489477355,Old,Luxury,Standard
2200,Chennai,1155.328910174405,4,2,1.1544811341100414,67.49255458425124,3,7,5841.847632295704,1.3333333333333333,6.058880668833345,Brand New,Budget,Standard
2201,Bangalore,3638.442277567366,2,2,33.42625692230568,338.75473648825067,0,0,9310.43316467671,0.6666666666666666,0.0,Old,Luxury,Spacious
2202,Bangalore,3392.6296598877816,2,1,42.25528204901309,313.5907197140473,3,1,9243.293584965591,1.0,0.29475660483174493,Old,Luxury,Spacious
2203,Hyderabad,4022.35553413124,5,3,17.731354722155928,247.2112097807376,1,1,6145.93135000263,1.25,0.2486105446210843,Old,Premium,Spacious
2204,Chennai,4718.665275795971,3,1,2.301656807085928,221.24388724429477,1,2,4688.696364608615,1.5,0.4238486697199832,Recent,Premium,Spacious
2205,Chennai,3613.673134699664,1,3,49.338779869277886,445.7934861995528,3,6,12336.29798774269,0.25,1.6603604632599585,Old,Luxury,Spacious
2206,Chennai,1201.3319144814957,3,2,13.184912772553348,137.67104955077662,3,6,11459.867825970188,1.0,4.994456509206823,Old,Mid-Range,Standard
2207,Delhi,1595.491775444348,3,2,6.33105608453865,211.188827366424,0,6,13236.597682091306,1.0,3.7605960070392634,Medium,Premium,Standard
2208,Bangalore,4289.871788929016,1,4,18.4876253986514,177.97539818951708,3,0,4148.734669619331,0.2,0.0,Old,Mid-Range,Spacious
2209,Chennai,1441.8773412539383,2,3,36.92785203167783,390.1764939375841,3,1,27060.31108015502,0.5,0.6935402696115214,Old,Luxury,Standard
2210,Chennai,826.3504262951664,2,3,14.695829844528284,459.90334699161895,2,7,55654.76005785284,0.5,8.470982499983187,Old,Luxury,Compact
2211,Delhi,3664.7602431901273,1,1,28.73516019597439,427.8952153953106,0,8,11675.94022529652,0.5,2.1829531726845253,Old,Luxury,Spacious
2212,Delhi,2311.368599705639,4,3,20.77799972185711,402.8978865438889,0,9,17431.139567925227,1.0,3.8937969483301718,Old,Luxury,Large
2213,Chennai,4640.180236456567,3,2,5.888199613830924,493.6591738736398,1,6,10638.793079525254,1.0,1.293053220833906,Medium,Luxury,Spacious
2214,Mumbai,3426.147819921477,5,4,16.514350624605513,354.62938419698486,3,0,10350.673783979131,1.0,0.0,Old,Luxury,Spacious
2215,Chennai,906.8854000624732,2,1,36.243525285703335,380.5058197824962,2,3,41957.431419260254,1.0,3.3080254680396632,Old,Luxury,Compact
2216,Chennai,4765.354552641474,5,4,30.600194866572284,491.7452190584091,1,9,10319.173812278686,1.0,1.8886317692796286,Old,Luxury,Spacious
2217,Delhi,1663.5076863811066,1,3,5.98891899417805,23.35557699160356,2,7,1403.9957364076067,0.25,4.207975747456999,Medium,Budget,Standard
2218,Delhi,2017.456206828286,5,3,8.166120485715428,324.3432206894552,0,4,16076.840706216202,1.25,1.9826948344462656,Medium,Luxury,Large
2219,Chennai,2310.171861575939,5,1,32.036667965372274,374.706335337579,3,0,16219.846738240683,2.5,0.0,Old,Luxury,Large
2220,Chennai,730.5093338194097,3,3,40.67077071604344,460.5569858034536,2,6,63046.00974712645,0.75,8.213447415694853,Old,Luxury,Compact
2221,Chennai,2734.319400037722,1,4,17.473724797908464,444.2452660084845,1,5,16247.014375948756,0.2,1.8286086109512376,Old,Luxury,Large
2222,Delhi,1054.933209838815,5,2,29.765537592172507,424.1411269922213,0,8,40205.49576375803,1.6666666666666667,7.583418481272699,Old,Luxury,Standard
2223,Chennai,2304.366470097583,2,1,8.532179437605263,473.9798105320178,2,3,20568.768756297093,1.0,1.3018762592362139,Medium,Luxury,Large
2224,Chennai,2078.1940459643797,1,3,15.568816845266191,277.9420101985796,2,3,13374.20876257017,0.25,1.443561060058691,Old,Premium,Large
2225,Hyderabad,3977.780375419265,2,4,1.01351028365263,23.321645880716844,1,7,586.2979772546819,0.4,1.7597753871120116,Brand New,Budget,Spacious
2226,Mumbai,4114.26730234729,4,2,38.41379738997613,25.306111374564573,2,3,615.08184847705,1.3333333333333333,0.7291699297924632,Old,Budget,Spacious
2227,Bangalore,1190.357970750896,5,3,20.05049098864834,281.42674669657185,0,2,23642.194500452966,1.25,1.6801668482451286,Old,Premium,Standard
2228,Mumbai,2149.4803432065182,1,1,40.806278682697695,228.9306746546918,2,6,10650.51259381052,0.5,2.791372351444449,Old,Premium,Large
2229,Hyderabad,2180.0892246432427,2,3,35.41864980113631,236.5976256154153,3,4,10852.657906886034,0.5,1.834787289797542,Old,Premium,Large
2230,Bangalore,1181.3469977123827,5,3,41.43721328642385,212.19427386081776,3,8,17962.06146642104,1.25,6.7719306990169565,Old,Premium,Standard
2231,Chennai,4093.040772730357,3,3,14.28293347914414,460.50838836379313,1,4,11251.009064749687,0.75,0.9772685448553957,Old,Luxury,Spacious
2232,Hyderabad,3682.527477509405,2,2,9.255436521392262,192.40176856149915,3,8,5224.720514281832,0.6666666666666666,2.1724209931518614,Medium,Mid-Range,Spacious
2233,Chennai,1356.7180383366565,2,2,48.59528413258353,430.98893204628,3,5,31767.023056218422,0.6666666666666666,3.6853641351522284,Old,Luxury,Standard
2234,Delhi,2150.248588672096,4,3,35.86638935204348,453.3751010199876,2,5,21084.776123488737,1.0,2.3253125365787555,Old,Luxury,Large
2235,Hyderabad,976.122611854314,3,3,41.70211339633352,259.7608495994984,0,5,26611.498027490386,0.75,5.122307320083113,Old,Premium,Compact
2236,Delhi,3326.929686918698,4,1,0.6566686854966863,234.5302579352424,0,6,7049.450394380209,2.0,1.8034646249338138,Brand New,Premium,Spacious
2237,Hyderabad,1046.1736604687885,3,3,17.723081014794328,385.2898900234145,2,3,36828.483126861254,0.75,2.867592746175339,Old,Luxury,Standard
2238,Hyderabad,4936.70375881213,2,4,37.14083452886658,359.8263236671435,3,3,7288.797166020854,0.4,0.6076929357255701,Old,Luxury,Spacious
2239,Delhi,4013.069336095381,4,4,3.8991416494991658,177.69685596617884,2,8,4427.953795063844,0.8,1.993486613362082,Recent,Mid-Range,Spacious
2240,Bangalore,2256.073473127978,5,1,28.366996478446783,69.22310044383036,3,6,3068.2999143576035,2.5,2.6594878542147744,Old,Budget,Large
2241,Mumbai,3103.537695257095,3,2,21.453638372750163,147.12915208759057,3,9,4740.691640782616,1.0,2.899916444950557,Old,Mid-Range,Spacious
2242,Chennai,4601.038172973839,2,3,0.8808253570553648,82.89368278990351,3,5,1801.6299729225225,0.5,1.0867112621168051,Brand New,Budget,Spacious
2243,Hyderabad,2993.446761781217,1,1,11.79877885597257,161.47149237281187,0,0,5394.166164382695,0.5,0.0,Old,Mid-Range,Large
2244,Chennai,1285.2431887907985,3,2,14.23959945333571,145.67435147878354,1,6,11334.38035301623,1.0,4.668377200773193,Old,Mid-Range,Standard
2245,Delhi,2204.165100115217,3,1,5.592997317316123,326.1014834656225,0,5,14794.784812107606,1.5,2.268432614117082,Medium,Luxury,Large
2246,Chennai,4294.151892633854,5,2,31.57684548713302,478.1580936582942,3,3,11135.09968006772,1.6666666666666667,0.6986245654575401,Old,Luxury,Spacious
2247,Delhi,3398.9585719532806,3,3,12.119893812594452,349.15699151863214,2,7,10272.469761759468,0.75,2.0594543451517584,Old,Luxury,Spacious
2248,Chennai,3428.259729502101,3,1,13.880974980969418,464.7917158709934,2,6,13557.657603103977,1.5,1.7501591108650925,Old,Luxury,Spacious
2249,Mumbai,4400.696685598201,5,3,44.91192991000737,396.3834841320528,3,7,9007.289355552826,1.25,1.5906572300036779,Old,Luxury,Spacious
2250,Mumbai,4522.878758581272,5,1,23.35615463465697,369.3812585941632,1,8,8166.950261342623,2.5,1.7687849767853214,Old,Luxury,Spacious
2251,Mumbai,4639.066573007463,4,2,19.606407348463616,218.7497313024039,0,0,4715.382455927777,1.3333333333333333,0.0,Old,Premium,Spacious
2252,Mumbai,926.8213696392024,2,1,36.19355191573586,175.90136137441695,0,2,18978.99283902924,1.0,2.1579131270770873,Old,Mid-Range,Compact
2253,Mumbai,2948.567008833954,2,4,45.48068984414561,426.2131387870013,3,1,14454.924629830692,0.4,0.33914779518457067,Old,Luxury,Large
2254,Mumbai,3832.2928454824337,4,4,1.2518168118721915,454.5887518059225,3,2,11862.056740830723,0.8,0.5218807853782967,Brand New,Luxury,Spacious
2255,Delhi,3906.170803071562,2,1,22.411942327769825,236.90359695244737,1,1,6064.8550433627115,1.0,0.2560051903551335,Old,Premium,Spacious
2256,Hyderabad,3230.2229088650174,3,4,30.539067803897364,24.35028712958932,0,5,753.8268353791449,0.6,1.54788079369941,Old,Budget,Spacious
2257,Chennai,1250.5430083265337,4,3,15.92815490629948,400.4149082751058,1,8,32019.283272067365,1.0,6.397221004582269,Old,Luxury,Standard
2258,Mumbai,4088.3924927374896,4,4,38.62038610616209,156.8330434267,0,1,3836.056437959271,0.8,0.24459491151506932,Old,Mid-Range,Spacious
2259,Delhi,3740.501000817256,2,4,48.57385351351369,24.746175208121954,1,3,661.5738159865537,0.4,0.8020315993350983,Old,Budget,Spacious
2260,Delhi,887.6109719706633,1,3,47.17136831251416,406.3945083085386,1,4,45785.20558463426,0.25,4.506478768642582,Old,Luxury,Compact
2261,Delhi,2587.144211034693,2,3,13.299126968997092,268.3588106321111,1,4,10372.781288631168,0.5,1.5461063140350628,Old,Premium,Large
2262,Hyderabad,1282.898297848116,1,2,11.3169139218743,348.9011582424652,2,0,27196.322485398763,0.3333333333333333,0.0,Old,Luxury,Standard
2263,Chennai,2018.6467057083732,4,3,47.87452655106105,459.0511141493492,2,5,22740.537650854625,1.0,2.476906922772019,Old,Luxury,Large
2264,Hyderabad,581.3649149255845,1,1,22.931424371573293,279.7634384662906,2,4,48121.830417320714,0.5,6.88036016158974,Old,Premium,Compact
2265,Bangalore,2301.484407848412,3,4,10.414886154234589,261.5331548379036,0,5,11363.672677774213,0.6,2.1725109164108343,Old,Premium,Large
2266,Delhi,2974.446145202947,5,2,35.34984818152091,159.5178182471665,1,3,5362.94188766637,1.6666666666666667,1.0085911304322202,Old,Mid-Range,Large
2267,Bangalore,3288.121667721891,1,3,14.22101619518958,166.49304053117726,3,5,5063.469584035454,0.25,1.5206249966608292,Old,Mid-Range,Spacious
2268,Mumbai,3485.706553079195,5,4,13.362348753552617,402.34019169423,3,8,11542.572088829786,1.0,2.295087058585864,Old,Luxury,Spacious
2269,Mumbai,4263.31090896107,3,1,43.96245215388924,235.5340378812498,0,0,5524.674200658927,1.5,0.0,Old,Premium,Spacious
2270,Hyderabad,1469.5830827407851,5,1,8.123957668845172,98.4925801318978,0,5,6702.0763431903615,2.5,3.4023255021927423,Medium,Budget,Standard
2271,Chennai,1042.1682009731055,3,2,3.2196473233118192,65.37380672023788,3,0,6272.865230314673,1.0,0.0,Recent,Budget,Standard
2272,Bangalore,4331.9172735406655,5,1,13.459322008584362,247.0016560936541,1,6,5701.90150219025,2.5,1.3850680013323378,Old,Premium,Spacious
2273,Chennai,1204.7576670169246,5,4,30.34727064191019,243.1784113365106,2,3,20184.84032051355,1.0,2.4901273360876277,Old,Premium,Standard
2274,Hyderabad,4886.420366012879,2,3,6.154392670163528,333.6599735385901,0,5,6828.310880892205,0.5,1.0232439343076407,Medium,Luxury,Spacious
2275,Mumbai,4291.422032293866,1,1,23.57973361383969,246.11238931766752,0,6,5734.984521811634,0.5,1.3981379493437653,Old,Premium,Spacious
2276,Chennai,2753.9447265031963,5,3,31.36685552126599,88.86833798442308,0,4,3226.9470454210273,1.25,1.4524619762717512,Old,Budget,Large
2277,Chennai,4916.3964121491135,4,4,42.436849629658695,263.7453847032865,3,8,5364.607785725622,0.8,1.6272080868480956,Old,Premium,Spacious
2278,Mumbai,938.1952809860188,2,4,11.493479560112718,455.2589138652921,2,7,48524.96309583084,0.4,7.46113324364964,Old,Luxury,Compact
2279,Bangalore,1863.7959252879573,1,3,40.86731616913947,96.53187757770196,1,2,5179.315839677444,0.25,1.073078856361916,Old,Budget,Standard
2280,Mumbai,3372.0098676827515,2,4,11.74531305656193,351.0822276693195,1,0,10411.6607437624,0.4,0.0,Old,Luxury,Spacious
2281,Chennai,2075.0309081293044,1,2,33.83832706198203,305.0524471834527,3,9,14701.103775772941,0.3333333333333333,4.3372847916341355,Old,Luxury,Large
2282,Bangalore,4677.676483913563,3,1,21.53367857412276,379.3211488216653,0,7,8109.17877980966,1.5,1.4964694595859422,Old,Luxury,Spacious
2283,Bangalore,795.317396800179,5,2,5.734062118933508,92.28813124524451,3,3,11603.937197469806,1.6666666666666667,3.7720789361203177,Medium,Budget,Compact
2284,Mumbai,2972.3532442743403,4,2,35.71317314109243,471.9705617148774,3,6,15878.68341772758,1.3333333333333333,2.0186026043700664,Old,Luxury,Large
2285,Chennai,3158.8982032780154,2,2,10.88813092745089,318.0638853282361,1,3,10068.82352201722,0.6666666666666666,0.9496982197422109,Old,Luxury,Spacious
2286,Hyderabad,3437.2765569975086,2,3,8.831171301229574,426.5941460917457,2,6,12410.818245721242,0.5,1.7455680101693805,Medium,Luxury,Spacious
2287,Chennai,1650.498004993165,2,3,17.91614642946916,138.3712465665131,1,0,8383.60580551481,0.5,0.0,Old,Mid-Range,Standard
2288,Delhi,2140.54892383939,2,4,32.66451223797417,374.9181869110216,3,0,17515.048721173378,0.4,0.0,Old,Luxury,Large
2289,Hyderabad,4296.562383492399,5,3,11.69982393953139,394.8947380802811,3,1,9190.946222437868,1.25,0.23274420588935202,Old,Luxury,Spacious
2290,Bangalore,1377.2424603657191,1,4,9.183076939094288,210.76893074579635,0,4,15303.691021102255,0.2,2.9043542550509387,Medium,Premium,Standard
2291,Hyderabad,4220.905312280129,5,3,0.4976812856682167,204.2976573840426,0,9,4840.138365332844,1.25,2.13224399367969,Brand New,Premium,Spacious
2292,Bangalore,3031.949403062341,3,4,23.58215485508618,335.74220721235963,3,5,11073.47658484182,0.6,1.6491040368120526,Old,Luxury,Spacious
2293,Bangalore,3929.8438003733695,5,1,21.432278465759136,64.83568724490367,1,1,1649.8286074053049,2.5,0.2544630399572093,Old,Budget,Spacious
2294,Hyderabad,3711.2331481856218,5,4,11.693387181868816,373.0995921044043,0,0,10053.251229629921,1.0,0.0,Old,Luxury,Spacious
2295,Bangalore,1433.8017292319555,3,1,2.682608200484537,40.585644722917245,2,8,2830.63159260226,1.5,5.579572012572031,Recent,Budget,Standard
2296,Bangalore,3059.657313952428,5,4,21.462793729791844,111.48334453799647,2,6,3643.654602416362,1.0,1.961003924406578,Old,Mid-Range,Spacious
2297,Delhi,4404.754187622915,1,3,39.41025555358157,338.78900347585625,3,7,7691.439500252528,0.25,1.5891919734521314,Old,Luxury,Spacious
2298,Chennai,2444.5230656086824,4,3,35.76410656635885,67.19536020414264,2,5,2748.81268863835,1.0,2.0453887591995406,Old,Budget,Large
2299,Chennai,4849.658466004926,3,1,43.03974449300851,486.4842039088592,2,8,10031.30854098304,1.5,1.6496006999417172,Old,Luxury,Spacious
2300,Delhi,2534.967950457732,2,2,0.4791343856577812,436.8301805417123,0,7,17232.17764795942,0.6666666666666666,2.7613761344540984,Brand New,Luxury,Large
2301,Hyderabad,1142.5353650054813,1,2,48.32096584022992,320.62511955523354,0,3,28062.59914358934,0.3333333333333333,2.6257392916547557,Old,Luxury,Standard
2302,Mumbai,2252.4560603495293,4,4,17.070612631372416,413.1475787212879,1,4,18342.09270467087,0.8,1.77583930288935,Old,Luxury,Large
2303,Mumbai,4782.660828757417,1,3,49.51988980459824,446.03842332299257,0,1,9326.156281897116,0.25,0.2090886299080945,Old,Luxury,Spacious
2304,Mumbai,1938.743822029344,1,2,12.630973030088732,144.54831179447285,1,0,7455.771626556086,0.3333333333333333,0.0,Old,Mid-Range,Standard
2305,Delhi,4406.441719401782,2,3,23.57681937891224,427.71756221567335,0,5,9706.642898110093,0.5,1.1347024012560407,Old,Luxury,Spacious
2306,Delhi,4465.628067568505,4,3,17.696383828765182,113.50101614604888,3,2,2541.6585176527965,1.0,0.4478653326561033,Old,Mid-Range,Spacious
2307,Bangalore,2075.8393594938248,1,3,17.78803574971513,218.4042867914314,1,3,10521.251839289112,0.25,1.4451985344046678,Old,Premium,Large
2308,Mumbai,874.6594612278445,2,4,42.11410493741079,287.9646229993277,3,0,32923.05585937225,0.4,0.0,Old,Premium,Compact
2309,Hyderabad,3760.510591214682,3,1,37.320946986866936,362.6676622755356,1,5,9644.106923214127,1.5,1.329606679391096,Old,Luxury,Spacious
2310,Hyderabad,1901.8053455629367,2,4,49.607571761502406,34.46783250681346,2,7,1812.3743624566864,0.4,3.680713179364837,Old,Budget,Standard
2311,Mumbai,4023.156264159076,5,2,30.675734135875626,159.44451813353072,1,9,3963.1699010542407,1.6666666666666667,2.2370495722917663,Old,Mid-Range,Spacious
2312,Mumbai,2491.946817171949,2,1,23.162830219725134,312.08916714098734,1,3,12523.909619193633,1.0,1.2038780199188313,Old,Luxury,Large
2313,Mumbai,2683.700340541797,2,2,4.503693147344556,191.536965991577,1,9,7137.047422847095,0.6666666666666666,3.353578588503306,Recent,Mid-Range,Large
2314,Delhi,4000.592330368416,2,1,49.82807097569284,392.0120267021569,1,7,9798.849628501297,1.0,1.7497408938329309,Old,Luxury,Spacious
2315,Delhi,2220.634989777325,1,1,27.576532646614144,332.7930373523438,1,9,14986.390779410118,0.5,4.052894798754153,Old,Luxury,Large
2316,Delhi,2494.0730539531155,4,4,35.02387348450709,132.51269778739317,2,2,5313.104104042182,0.8,0.801901129892724,Old,Mid-Range,Large
2317,Chennai,2192.8571094633,2,3,20.33711935956557,90.04591020431988,1,6,4106.32821517306,0.5,2.7361563934589865,Old,Budget,Large
2318,Hyderabad,2153.03231874776,2,3,27.385785408961794,321.9425569217842,3,2,14952.983014627082,0.5,0.9289224237763573,Old,Luxury,Large
2319,Hyderabad,2866.7595960565677,5,1,47.12888659464436,236.2243172982837,1,5,8240.116039839095,2.5,1.7441295066659432,Old,Premium,Large
